user_id,movie_id
90,116
90,1041
90,1353
90,581
90,1416
90,1357
90,735
90,1411
90,617
90,685
90,1060
90,1366
90,892
90,1046
90,1057
90,1414
90,791
90,1034
90,896
90,1417
90,1144
90,1358
90,1116
90,1137
90,984
90,1442
91,5165
91,5588
91,5640
91,4800
91,4850
91,4645
91,4896
91,3354
91,3704
91,3535
91,2992
91,3070
91,3254
91,2990
91,2717
91,2402
91,2450
91,2420
91,2463
91,2298
91,2160
91,2096
91,2144
91,1974
91,2268
91,2137
91,2058
91,2002
91,2146
93,761
93,1591
93,1676
93,1499
93,1606
93,2153
93,2720
93,2103
93,260
93,1097
93,2161
93,2174
93,2193
93,367
93,2797
93,2872
93,2105
93,2021
93,2054
93,2968
93,318
93,527
93,1721
93,2028
93,593
93,1704
93,2268
93,110
93,150
94,47
94,364
94,367
94,589
94,225
94,377
94,410
94,500
94,19
94,21
94,420
94,586
94,32
94,39
94,317
94,587
94,597
94,160
94,357
94,266
94,432
94,435
94,11
94,282
94,17
94,95
94,2
94,44
94,337
95,6333
95,6502
95,1210
95,3793
95,1921
95,1175
95,1396
95,1584
95,2968
95,3527
95,1374
95,480
95,8644
95,3994
95,8633
95,7373
95,2640
95,2009
95,3033
95,2021
95,3070
95,2985
95,2528
95,2105
95,2600
95,4370
95,8636
95,4878
95,6979
96,3060
96,307
96,3033
96,272
96,3555
96,367
96,1097
96,2174
96,2628
96,788
96,2021
96,2054
96,1214
96,2716
96,1721
96,1942
96,1079
96,2294
96,1625
96,1296
96,3175
96,3819
96,3176
96,2000
96,454
96,2340
96,434
96,1587
96,193
97,1193
97,4386
97,1210
97,3578
97,3793
97,3996
97,3555
97,3623
97,4299
97,3717
97,4161
97,4643
97,4022
97,4993
97,5109
97,4270
97,4367
97,4638
97,4306
97,4011
97,4963
97,4701
97,5378
97,3999
97,4025
97,3981
97,5420
97,2571
97,377
98,117176
98,1258
98,1197
98,97938
98,4226
98,4995
98,179819
98,168250
98,104841
98,112852
98,5444
98,6863
98,50872
98,47099
98,7451
98,8529
98,4720
98,5618
98,46578
98,1193
98,1219
98,38038
98,858
98,904
98,608
98,1207
98,3499
98,1333
98,152077
99,168
99,196
99,234
99,236
99,248
99,252
99,253
99,256
99,257
99,259
99,266
99,276
99,281
99,282
99,288
99,292
99,293
99,296
99,315
99,318
99,325
99,204
99,312
99,316
99,333
99,337
99,339
99,380
99,555
100,2496
100,2262
100,2329
100,2245
100,1912
100,1678
100,2005
100,1958
100,1299
100,1037
100,1257
100,1203
100,1091
100,934
100,605
100,537
100,441
100,237
100,89
100,74
100,234
100,8636
100,6059
100,6873
100,5810
100,5620
100,4621
100,4623
100,2710
101,2318
101,2580
101,3578
101,3717
101,785
101,2390
101,3160
101,3174
101,3752
101,2723
101,3623
101,2490
101,2502
101,3219
101,2598
101,2560
101,2692
101,2395
101,2396
101,2700
101,2762
101,3081
101,2702
101,2841
101,2337
101,2600
101,3793
101,358
101,1719
102,315
102,432
102,480
102,236
102,553
102,589
102,377
102,440
102,186
102,293
102,350
102,172
102,204
102,158
102,329
102,420
102,500
102,539
102,223
102,586
102,163
102,237
102,552
102,6
102,474
102,23
102,540
102,3
102,802
103,16
103,277
103,2997
103,81932
103,148626
103,122886
103,1222
103,1206
103,3160
103,56782
103,116799
103,96728
103,61323
103,7367
103,50912
103,106766
103,6873
103,923
103,86882
103,64614
103,168250
103,367
103,48516
103,2421
103,69140
103,4677
103,4254
103,1945
103,2018
104,94833
104,69988
104,89904
104,94150
104,85401
104,81845
104,6773
104,54259
104,2080
104,49286
104,53125
104,59501
104,94015
104,37729
104,54780
104,55052
104,5796
104,79702
104,3844
104,68954
104,8533
104,81834
104,108190
104,114180
104,56367
104,4963
104,47997
104,95449
104,76093
105,86345
105,152591
105,141816
105,172825
105,104780
105,127098
105,104069
105,170597
105,75341
105,147326
105,151769
105,163925
105,133716
105,166183
105,172909
105,175431
105,134095
105,175293
105,172793
105,175387
105,5889
105,158402
105,175401
105,165959
105,172637
105,141830
105,120478
105,120625
105,136447
106,69844
106,8368
106,40815
106,59784
106,4896
106,72998
106,5218
106,86332
106,31696
106,76175
106,2571
106,112852
106,88125
106,59315
106,6539
106,106489
106,73017
106,5349
106,2617
106,41566
106,45722
106,53125
106,85414
106,86880
106,59501
106,99636
106,97938
106,47099
106,318
107,104
107,105
107,140
107,141
107,150
107,296
107,380
107,590
107,153
107,318
107,344
107,349
107,165
107,316
107,329
107,161
107,253
107,434
107,231
107,185
107,292
107,208
107,110
107,266
107,410
107,111
107,160
107,317
107,432
108,5309
108,800
108,2585
108,6022
108,1097
108,497
108,1270
108,2947
108,5051
108,5349
108,5466
108,4027
108,4878
108,3512
108,4024
108,4144
108,4973
108,4995
108,4246
108,4992
108,5316
108,4975
108,4994
108,5380
108,3978
108,4372
108,4823
108,4639
108,5011
109,346
109,437
109,516
109,135
109,743
109,788
109,490
109,422
109,36
109,366
109,76
109,1027
109,1020
109,1032
109,1021
109,1033
109,1015
109,805
109,852
109,290
109,507
109,528
109,283
109,778
109,610
109,104
109,347
109,249
109,733
110,6016
110,1276
110,608
110,2959
110,1222
110,3629
110,1281
110,46578
110,2571
110,3462
110,27773
110,1193
110,26171
110,296
110,47629
110,1198
110,3949
110,1089
110,7096
110,2692
110,2028
110,47
110,527
110,2762
110,4011
110,910
110,8014
110,111
110,778
111,109282
111,178323
111,171251
111,127152
111,1856
111,59143
111,160289
111,110669
111,2858
111,1721
111,1517
111,3175
111,2701
111,2294
111,2694
111,1513
111,3174
111,3186
111,1588
111,1702
111,2718
111,93443
111,52281
111,67255
111,53519
111,55276
111,54995
111,4011
111,6365
112,2
112,223
112,161
112,141
112,288
112,36
112,17
112,19
112,25
112,1393
112,21
112,95
112,339
112,551
112,62
112,1356
112,508
112,788
112,104
112,300
112,16
112,3717
112,79132
112,68954
112,72998
112,68157
112,99114
112,91529
112,70286
113,1276
113,3168
113,3296
113,3468
113,1013
113,3451
113,3546
113,1014
113,2764
113,1018
113,903
113,904
113,1086
113,2184
113,1232
113,2076
113,3251
113,3706
113,2475
113,2749
113,2752
113,1617
113,3044
113,3476
113,1459
113,1589
113,1645
113,2583
113,2844
114,152081
114,141718
114,127198
114,167732
114,79702
114,593
114,60069
114,3147
114,81834
114,122904
114,69844
114,8368
114,106782
114,8961
114,122886
114,122882
114,4896
114,40815
114,8636
114,5816
114,54001
114,1210
114,95510
114,52722
114,1136
114,2291
114,4306
114,6377
114,5349
115,3052
115,2325
115,593
115,1208
115,3301
115,3081
115,2273
115,112
115,21
115,457
115,1391
115,3354
115,780
115,3671
115,3037
115,2921
115,3508
115,370
115,1614
115,3624
115,3555
115,3793
115,3751
115,3578
115,3753
115,3785
115,3752
115,1777
115,1923
116,6539
116,1393
116,5349
116,1387
116,4963
116,1101
116,2115
116,2174
116,1225
116,2797
116,2054
116,1407
116,2000
116,2617
116,1183
116,1380
116,350
116,1247
